,ell,oTT,oEE,oBB,sTT,sEE,sBB,pTT,pEE,pBB,wTT,wEE,wBB,wTT_mkb,wEE_mkb,wBB_mkb
11,11.0,2.306571766562441e-13,2.38770198436935e-18,-1.537985879227258e-22,2.27507845007373e-13,2.360812828008845e-18,-9.132400261135158e-23,2.296985918439257e-13,2.908915006466881e-18,-3.776865255973976e-21,0.9850724963554232,0.9855215541302806,0.9855215541302806,0.984984564141706,0.9854335818315502,0.9854335818315502
12,12.0,7.676161572580046e-13,2.342368247684659e-18,1.851132660285148e-21,7.539967298310509e-13,2.301691454005026e-18,-4.680472542002389e-22,7.486765598051696e-13,2.516955843744579e-18,-3.432664739274589e-19,0.9823824433679357,0.9828302748480653,0.9828302748480653,0.9822788807195298,0.9827266649893144,0.9827266649893144
13,13.0,4.528838625759897e-13,2.62682624829694e-18,9.077970114074582e-23,4.439785170362602e-13,2.581106156874097e-18,5.507850969250133e-23,4.493675345304878e-13,2.351429308754638e-18,-3.026287352160079e-20,0.9794765084745826,0.9799230152474832,0.9799230152474832,0.9793561353431517,0.9798025872424356,0.9798025872424356
14,14.0,4.31901503060799e-13,1.936322835623209e-18,-6.154714786497647e-22,4.211080443651603e-13,1.885825260731506e-18,7.413029133101886e-23,4.290844578837408e-13,2.340933237991161e-18,-8.317249069260913e-20,0.9763566525603911,0.9768017371074557,0.9768017371074557,0.9762183175273673,0.9766633390126548,0.9766633390126548
15,15.0,4.788551279253151e-13,2.846431468787532e-18,6.254130910399578e-23,4.6691947798787e-13,2.788387513943597e-18,-3.130480638354103e-23,4.640420158333309e-13,2.585384325792965e-18,-9.743351513080176e-20,0.9730249764880508,0.9734685422483772,0.9734685422483772,0.9728675586763947,0.9733110526758177,0.9733110526758177
16,16.0,2.620090872075797e-13,7.995245684337802e-19,-2.40442961977648e-22,2.543904625550979e-13,7.803479778869892e-19,-1.585747055793251e-23,2.484415875029992e-13,8.745865284513856e-19,2.598835063263903e-20,0.969483718740493,0.96992567017362,0.96992567017362,0.969306129664246,0.969748000141143,0.969748000141143
17,17.0,2.866219047711577e-13,1.241481757643864e-18,-4.22243244154339e-24,2.765577290883747e-13,1.197329536270073e-18,6.902689636185149e-23,2.623472532696067e-13,1.010937056064263e-18,-1.165877594186245e-19,0.9657352529147302,0.9661754955622305,0.9661754955622305,0.9655364382627394,0.9659765902780625,0.9659765902780625
18,18.0,1.843220535201974e-13,1.247435034548784e-18,4.388830294126921e-22,1.771497757638261e-13,1.198619646581687e-18,-8.117144026809757e-23,2.012835308112621e-13,1.393593320142562e-18,-6.427051931314701e-20,0.9617820850708891,0.9622205256167552,0.9622205256167552,0.9615610264212462,0.9619993661947268,0.9619993661947268
19,19.0,1.067709307069675e-13,5.971950479047926e-19,1.226490570197143e-23,1.023760456844009e-13,5.715434120863604e-19,3.231661984384306e-23,1.350957076477708e-13,7.975454559544672e-19,6.908112938797292e-21,0.9576268509405764,0.9580633972703321,0.9580633972703321,0.957382567402483,0.9578190023724935,0.9578190023724935
20,20.0,3.374420840421065e-13,1.692899559567313e-18,-7.884896660048016e-22,3.220770709234074e-13,1.613118260315114e-18,2.014743893268569e-22,2.696279087937016e-13,1.275708714584443e-18,-1.64522401689634e-19,0.9532723129989324,0.9537068742574107,0.9537068742574107,0.9530038627788805,0.9534383016609258,0.9534383016609258
