,wl_TT,wl_EE,wl_BB,wl_TT_mkb,wl_EE_mkb,wl_BB_mkb,TT_in,EE_in,BB_in,TT_out,EE_out,BB_out
166,0.04249352826668047,0.042512898051614526,0.042512898051614526,0.04233986237365132,0.042359162113206214,0.042359162113206214,0.4844239459600802,9.666565930883158e-05,-1.040437261513725e-09,0.01764380845331148,3.47892768037385e-06,1.349830137428556e-10
167,0.04090689922995523,0.040925545783271094,0.040925545783271094,0.04076401682679871,0.04078259825016343,0.04078259825016343,0.4964358679516528,8.716823743451282e-05,6.231652126467616e-10,0.01740404858363037,3.219368136230691e-06,-7.610658057008344e-10
168,0.03937053986450224,0.03938848610057677,0.03938848610057677,0.039238065251887104,0.039255951102183835,0.039255951102183835,0.4766072561996658,9.184736709091454e-05,1.527806348429455e-09,0.01633628675122761,3.256189795613191e-06,3.660881066516589e-10
169,0.0378832491003272,0.03790051738605466,0.03790051738605466,0.037760810763856165,0.03777802323863212,0.03777802323863212,0.4284477873800009,9.452078798617297e-05,-9.885694916165865e-11,0.01398444552481837,2.982824186445467e-06,-8.004101178564897e-10
170,0.03644383820315393,0.03646045036356897,0.03646045036356897,0.03633106914447677,0.03634762990147809,0.03634762990147809,0.4709581805681605,8.172053954704429e-05,-1.145746672023281e-09,0.01479980726245345,2.48670412007699e-06,5.94316637227691e-10
171,0.03505113137115177,0.03506710869532439,0.03506710869532439,0.034947669419430026,0.034963599582638706,0.034963599582638706,0.4249984886225067,8.380299411316013e-05,8.021329823223513e-10,0.01255775410942661,2.489518703496345e-06,7.681669489902725e-10
172,0.03370396629460688,0.03371932954179253,0.03371932954179253,0.03360945439848235,0.03362477456439948,0.03362477456439948,0.5483490341181192,8.218513275115268e-05,1.639546273493069e-09,0.01465298107019819,2.346963705759772e-06,-2.128870478388196e-10
173,0.03240119467919532,0.032415964085223556,0.032415964085223556,0.032315281179450914,0.03233001142360954,0.03233001142360954,0.497345385904254,9.173286671763425e-05,-2.875599588245518e-10,0.01352722833959841,2.481100555248254e-06,7.722399405344812e-10
174,0.03114168273354688,0.03115587801743218,0.03115587801743218,0.03106402161668287,0.031078181500374474,0.031078181500374474,0.4970974752857901,8.305846789405558e-05,-1.567817011748737e-09,0.0135889984305832,2.154589249452321e-06,3.807178235593212e-11
175,0.029924311621818453,0.02993795199257743,0.02993795199257743,0.029854562754799207,0.029868171331997873,0.029868171331997873,0.4335684314510318,7.991891747428214e-05,-6.191507007389955e-10,0.01148103548408386,2.07918672062065e-06,6.721463975392197e-10
176,0.02874797788202304,0.02876108204568225,0.02876108204568225,0.02868580722847988,0.028698883052948692,0.028698883052948692,0.4652101647104602,7.522836200551793e-05,8.170728391096991e-10,0.01153716418593115,1.789553825908463e-06,5.763896209252027e-10
177,0.02761159381088447,0.027624179977663726,0.027624179977663726,0.0275566736290893,0.027569234761653856,0.027569234761653856,0.4845969326512671,7.614151451215226e-05,7.800530773430116e-10,0.01042580454414821,1.820306140258037e-06,1.554313503730598e-09
178,0.02651408781601072,0.02652617370766688,0.02652617370766688,0.026466096838961093,0.026478160854935418,0.026478160854935418,0.5058898311961533,6.75641023444393e-05,7.574127306792799e-11,0.01077773738709048,1.549661098013036e-06,7.826778661662241e-10
179,0.02545440473619852,0.0254660075935153,0.0254660075935153,0.025413028334180583,0.025424612330931032,0.025424612330931032,0.4176105873454614,6.916629605774143e-05,-3.109213329314208e-10,0.008947140339314652,1.451618474735738e-06,4.426747792696127e-10
180,0.02443150613069982,0.024442642721109475,0.024442642721109475,0.0243964364567178,0.024407557061351014,0.024407557061351014,0.4867841679957799,7.373795005714435e-05,-1.578569223447831e-10,0.01056978724609836,1.485364488908269e-06,1.862908924023315e-10
