,ell,oTT,oEE,oBB,sTT,sEE,sBB,pTT,pEE,pBB,wTT,wEE,wBB,wTT_mkb,wEE_mkb,wBB_mkb
0,0.0,2.893113266549994e-11,0.0,0.0,2.892950652666866e-11,0.0,0.0,1.819689892354215e-11,0.0,0.0,1.0,1.0004558290573684,1.0004558290573684,1.0,1.0004558290573684,1.0004558290573684
1,1.0,1.64150638006261e-11,0.0,0.0,1.640266542730025e-11,0.0,0.0,1.619704183159995e-11,0.0,0.0,0.9997721633592785,1.0002278885620859,1.0002278885620859,0.9997708970633203,1.000226621688913,1.000226621688913
2,2.0,5.124182071384938e-12,2.50377902297199e-32,2.503779022971987e-32,5.117991330840761e-12,2.503348327999078e-32,2.503348328055775e-32,8.287125109946798e-12,9.237573695696536e-22,2.542455408508737e-22,0.9993166457946132,0.9997721633592785,0.9997721633592785,0.9993128490833367,0.9997683649173508,0.9997683649173508
3,3.0,5.150600307074597e-12,-2.170692506808188e-38,-2.170692507727565e-38,5.141745412598242e-12,-2.170293793101041e-38,-2.170293792937171e-38,4.564703648248059e-12,7.819620566132431e-22,4.195502615622703e-23,0.9986337585621967,0.9990889648470185,0.9990889648470185,0.9986261716649475,0.9990813744914412,0.9990813744914412
4,4.0,4.777269920397799e-12,-2.2837082238419e-34,-2.28370824671124e-34,4.768598283542637e-12,-2.287168769699886e-34,-2.287168781190839e-34,4.129560905934659e-12,2.103408064499272e-22,2.190090279418508e-22,0.9977239681031923,0.9981787596790868,0.9981787596790868,0.9977113377611466,0.9981661235797641,0.9981661235797641
5,5.0,1.755291244717574e-12,3.583877867385921e-39,3.587210065118449e-39,1.747713762114145e-12,3.588928181493637e-39,3.591163861463456e-39,1.919932835284852e-12,8.70104880329788e-23,2.066560642284336e-22,0.9965878955127773,0.9970421692337736,0.9970421692337736,0.9965689771286311,0.9970232422260783,0.9970232422260783
6,6.0,8.990008053063094e-13,2.287075505921458e-34,2.287075587267427e-34,8.956524678738841e-13,2.280445001289766e-34,2.280445045994931e-34,1.399617158596159e-12,5.011987574979619e-22,1.597641378765953e-22,0.9952263158335145,0.9956799689069291,0.9956799689069291,0.9951998756032995,0.995653516624489,0.995653516624489
7,7.0,1.373865655468469e-12,-4.667368949608262e-39,-4.663255398815492e-39,1.366550822469819e-12,-4.669571262617551e-39,-4.66752580838097e-39,1.284222183920786e-12,3.857350607211124e-22,9.31978236963666e-23,0.9936401571741811,0.9940930872303894,0.9940930872303894,0.9936049741968378,0.9940578882156226,0.9940578882156226
8,8.0,1.19216475723115e-12,1.803528259373421e-35,1.803528390712602e-35,1.181521863998432e-12,1.791303097638413e-35,1.791303159833032e-35,1.312838974970669e-12,9.490888000104186e-22,1.054350625723681e-22,0.991830499655457,0.9922826048171843,0.9922826048171843,0.9917853680158233,0.9922374526052379,0.9922374526052379
9,9.0,4.077946376910218e-13,-1.680601052496062e-40,-1.709184574080029e-40,4.028818463752661e-13,-1.714638412457506e-40,-1.728853400566155e-40,3.741809985692103e-13,5.079201304527421e-22,3.70696664439596e-22,0.9897985741841473,0.9902497531352024,0.9902497531352024,0.9897423050051145,0.9901934583070429,0.9901934583070429
