,ell,oTT,oEE,oBB,sTT,sEE,sBB,pTT,pEE,pBB,wTT,wEE,wBB,wTT_mkb,wEE_mkb,wBB_mkb
34,34.0,1.218620087764153e-13,5.081298681312467e-38,5.081395068635152e-38,1.062026591088146e-13,4.758244206777863e-38,4.758292421998286e-38,9.544011634971398e-14,5.726572788047657e-20,1.224273343815968e-20,0.8732021074635357,0.8736001677046136,0.8736001677046136,0.8725213395537563,0.8729190894581595,0.8729190894581595
35,35.0,1.016738462721205e-13,-1.01021003338944e-41,-7.263425220053798e-42,8.780937282974897e-14,-9.060779685214293e-42,-7.648524961759083e-42,8.573840800272073e-14,5.954847464646197e-20,1.054845066671808e-20,0.8662653403768774,0.8666602384048143,0.8666602384048143,0.8655517753887139,0.8659463481290127,0.8659463481290127
36,36.0,1.175497076242098e-13,-3.859319320816193e-38,-3.859354490664613e-38,1.009990822441494e-13,-3.571619377115841e-38,-3.571636874674135e-38,1.06165263671474e-13,8.078304205059923e-20,1.602679414950091e-20,0.859187865839258,0.8595795375107805,0.8595795375107805,0.8584413297933566,0.8588326611469665,0.8588326611469665
37,37.0,7.953580831135232e-14,3.068419120068366e-41,2.770205967704937e-41,6.776524196040553e-14,3.038869702442011e-41,2.891997320874141e-41,6.908173090928792e-14,7.064995874944513e-20,1.756261834709451e-20,0.8519740455230652,0.8523624286832229,0.8523624286832229,0.8511944165422974,0.8515824442987091,0.8515824442987091
38,38.0,7.675346706124707e-14,-8.316688964242061e-39,-8.31577370413714e-39,6.452230356270442e-14,-7.611887326543841e-39,-7.611441832496196e-39,6.518840357105917e-14,7.409647824395858e-20,1.140896544802148e-20,0.8446282977868471,0.8450133322948543,0.8450133322948543,0.843815506001466,0.844200169988043,0.844200169988043
39,39.0,7.045749376550159e-14,-6.097629000413921e-42,-2.192900552490455e-42,5.897695216200553e-14,-4.820799993205096e-42,-2.911622190186064e-42,5.455346692851e-14,6.636513424577035e-20,1.366578207989786e-20,0.8371550931896113,0.837536720942644,0.837536720942644,0.8363091205473328,0.8366903626530209,0.8366903626530209
40,40.0,5.640277491494041e-14,1.678857868282204e-38,1.678784193046155e-38,4.651716959501971e-14,1.529507113518479e-38,1.529471349847876e-38,5.663921727036735e-14,7.274832620613425e-20,1.230191219648411e-20,0.8295589499840755,0.8299371149390116,0.8299371149390116,0.8286798299662351,0.8290575941631756,0.8290575941631756
41,41.0,8.0690429170895e-14,-1.474875727941535e-41,-1.525660967104631e-41,6.622646040988258e-14,-1.496443957803156e-41,-1.521228890088136e-41,6.135313864591825e-14,7.528720907223418e-20,1.353760964913913e-20,0.8218444295951894,0.8222190777882904,0.8222190777882904,0.8209322468403373,0.8213064792033752,0.8213064792033752
42,42.0,5.699136750015115e-14,6.88389189682704e-39,6.883281109708804e-39,4.633126641720399e-14,6.19938782566254e-39,6.199093841323588e-39,5.213165895569267e-14,8.544093409951108e-20,1.983075900283408e-20,0.8140161320902081,0.8143872116547345,0.8143872116547345,0.8130710219266891,0.8134416706507764,0.8134416706507764
43,43.0,9.00378313022562e-14,1.077454229841942e-42,1.477517498401733e-42,7.291873426008725e-14,1.243883869593304e-42,1.436526680700216e-42,7.045788110068735e-14,1.116668411094036e-19,1.702648612127675e-20,0.8060786916465604,0.8064461528283213,0.8064461528283213,0.8051008395358342,0.8054678549513244,0.8054678549513244
44,44.0,8.821119638539697e-14,-6.815005260920958e-39,-6.815814280964385e-39,7.018388352666132e-14,-6.108863033170829e-39,-6.109250729799585e-39,7.551502344566829e-14,1.289656620219387e-19,2.553185727339314e-20,0.7980367720236974,0.7984005671945353,0.7984005671945353,0.7970264129163228,0.7973897475021641,0.7973897475021641
45,45.0,9.152789644286455e-14,-9.501597393915267e-42,-9.388861987547221e-42,7.249555548506718e-14,-9.414308704680607e-42,-9.360033185969535e-42,6.488457998248527e-14,1.331435439606808e-19,2.470173412830997e-20,0.7898950620450437,0.7902551457142611,0.7902551457142611,0.7888524796514468,0.7892120880462743,0.7892120880462743
46,46.0,7.912829510003778e-14,2.080174955691e-38,2.080087067833338e-38,6.20113249382256e-14,1.836599374170301e-38,1.836557614319786e-38,6.690036181299228e-14,1.398788407391891e-19,2.213511201382461e-20,0.7816582710960978,0.78201459991983,0.78201459991983,0.7805837970744061,0.7809396360855457,0.7809396360855457
47,47.0,6.935310912651485e-14,-2.518691552110172e-41,-2.72268720557552e-41,5.370301296165976e-14,-2.555051410530015e-41,-2.651440313490072e-41,4.537871692584919e-14,1.034941445954356e-19,1.881089836808576e-20,0.7733311246446465,0.7736836574331933,0.7736836574331933,0.7722251377080347,0.7725771663184274,0.7725771663184274
48,48.0,5.451906759422425e-14,7.581228035024894e-39,7.581048121379953e-39,4.152480056844408e-14,6.610650886169123e-39,6.610567290020893e-39,4.807987627536812e-14,1.123567004390687e-19,2.778476001319629e-20,0.7649183597889563,0.7652670575120837,0.7652670575120837,0.7637812847351203,0.7641294641081816,0.7641294641081816
49,49.0,6.088488808013034e-14,-3.56705422327736e-42,-5.150193504317582e-42,4.613165691466198e-14,-3.916216184833937e-42,-4.657894269979479e-42,4.738396633959445e-14,1.294504261442818e-19,2.227977269348098e-20,0.7564247208397064,0.7567695466299342,0.7567695466299342,0.7552570275052126,0.7556013209876433,0.7556013209876433
50,50.0,8.157922339556796e-14,-4.599338338915204e-39,-4.598964922749949e-39,6.082501730543207e-14,-3.987014516970209e-39,-3.986839828078251e-39,6.022735595432775e-14,1.834897023288794e-19,2.061493511586668e-20,0.7478549549413083,0.7481958740952025,0.7481958740952025,0.7466571570837232,0.7469975302062922,0.7469975302062922
51,51.0,8.042447693019383e-14,-4.715624588565181e-42,-5.768750855558228e-42,5.965308285842901e-14,-4.894336559986529e-42,-5.382355298522026e-42,5.443131515695976e-14,1.7430772161529e-19,2.75164223531575e-20,0.739213807738141,0.73955078771563,0.73955078771563,0.7379864618489655,0.7383228823252848,0.7383228823252848
52,52.0,7.499885703762582e-14,8.922488050069898e-39,8.923238249613389e-39,5.496748537523206e-14,7.623505611514189e-39,7.623851464960985e-39,5.99730197388956e-14,2.103778089623705e-19,2.186248629587779e-20,0.7305060190910879,0.7308390295128251,0.7308390295128251,0.729249723142652,0.7295821608659683,0.7295821608659683
53,53.0,6.636687145857393e-14,-2.434714016170658e-42,-1.818918801256761e-42,4.784407997967675e-14,-2.292679865047055e-42,-2.008998401359278e-42,4.913884563404326e-14,1.739577626395403e-19,2.84401032634699e-20,0.7217363188496321,0.722065331492433,0.722065331492433,0.7204517109792168,0.7207801380172486,0.7207801380172486
54,54.0,4.991810076981775e-14,-8.226835217037393e-39,-8.226234562211031e-39,3.57003843900814e-14,-6.936852768033405e-39,-6.936577998715367e-39,3.51325846513238e-14,1.532150273316028e-19,3.406261341809676e-20,0.7129094226846133,0.7132344114749918,0.7132344114749918,0.7115971798191718,0.7119215704070186,0.7119215704070186
55,55.0,6.371115248250022e-14,2.434927267999441e-41,2.509767217417313e-41,4.477258257178286e-14,2.443918068978449e-41,2.478002174624923e-41,4.689949277380263e-14,1.95910767403361e-19,2.392674152673299e-20,0.7040300279865936,0.7043509689924285,0.7043509689924285,0.7026908644115332,0.7030111949426898,0.7030111949426898
