,wl_TT,wl_TT_mkb,wl_EE_mkb,wl_BB_mkb,TT_in,EE_in,BB_in,TT_out,EE_out,BB_out
106,0.24626924583484774,0.24614044150545805,0.24626215934756807,0.24626215934756807,0.7730819101651719,3.908116929423767e-47,3.908116929423767e-47,0.19012409699011104,5.700996729310641e-33,7.162641680514112e-33
107,0.23984093167220052,0.23971535955204787,0.23983390015474948,0.23983390015474948,0.6724928548165909,5.233164447003474e-56,5.233164447003694e-56,0.16120754954040137,6.529841370427085e-33,7.107840544781202e-33
108,0.23352268242972402,0.23340029062649853,0.23351570839185698,0.23351570839185698,0.7898833955405001,3.6278016741436436e-47,3.6278016741436436e-47,0.18451099670990148,5.412754034208161e-33,6.655506337671769e-33
109,0.22731468072538774,0.22719541716601044,0.22730776658630725,0.22730776658630725,0.6879677669040288,5.632910834540604e-56,5.632910834540084e-56,0.15638940583572478,5.582594978276335e-33,5.1255434403801696e-33
110,0.22121702368604962,0.221100836157818,0.22121017177329527,0.22121017177329527,0.6971909960271809,3.372174990549317e-47,3.372174990549318e-47,0.15386047459702243,5.6104063707600364e-33,5.125070949782534e-33
111,0.21522972512524316,0.21511656131606463,0.21522293767374634,0.21522293767374634,0.7133556846910405,6.055039783997107e-56,6.055039783996338e-56,0.15347753741259054,6.117525515448307e-33,6.24732751036849e-33
112,0.2093527177643823,0.20924252530206944,0.20934599691568012,0.20934599691568012,0.7494749197765739,3.138672829484303e-47,3.138672829484303e-47,0.1567504816024444,4.900838223340784e-33,5.660835103036433e-33
113,0.20358585549296976,0.20347858198357768,0.20357920329457868,0.20357920329457868,0.7312076072319634,6.500404081779737e-56,6.500404081778438e-56,0.14876229015019607,5.723702198288169e-33,4.6798816532126515e-33
114,0.19792891566344709,0.19782450872863128,0.1979223340683912,0.1979223340683912,0.7177297762470837,2.925036201947143e-47,2.925036201947143e-47,0.14183075906264692,4.953406743280527e-33,4.921100884438946e-33
115,0.19238160141638558,0.1922800087297627,0.19237509228287708,0.19237509228287708,0.6749485657693078,6.969845307668474e-56,6.969845307667726e-56,0.12957353342632774,4.434419469938135e-33,5.53733530976289e-33
116,0.1869435440317818,0.18684471335427733,0.18693710912305084,0.18693710912305084,0.5917192995258936,2.7292711538427065e-47,2.7292711538427065e-47,0.11062199949445735,6.0294554343146327e-33,4.120381082633555e-33
117,0.18161430530229442,0.18151818451646345,0.18160794628656485,0.18160794628656485,0.6864982126164704,7.46416423264403e-56,7.464164232643945e-56,0.12447914647251024,4.441590928507754e-33,4.307497213455161e-33
118,0.17639337992433893,0.17629991706764586,0.17638709837494507,0.17638709837494507,0.6901118018877522,2.549613560343778e-47,2.549613560343778e-47,0.121305488187843,4.775343431891983e-33,5.1770239067030985e-33
119,0.17128019790304003,0.17118934120008833,0.1712739952986821,0.1712739952986821,0.6387412177481082,7.98421444617519e-56,7.984214446176243e-56,0.10939057397215778,4.0685313837336455e-33,4.7015187659775216e-33
120,0.1662741269671316,0.16618582486083308,0.16626800469226435,0.16626800469226435,0.636460686611027,2.38449869808811e-47,2.38449869808811e-47,0.1057774143969569,3.626023914150413e-33,4.30755241426076e-33
121,0.16137447498998925,0.16128867617166687,0.16136843433534093,0.16136843433534093,0.6551391441509928,8.530912226756733e-56,8.530912226757244e-56,0.10558534786740378,4.3251299765768924e-33,3.968161753345528e-33
122,0.15658049241308117,0.15649714585149904,0.15657453457629741,0.15657453457629741,0.7478944547220497,2.2325362697845445e-47,2.2325362697845445e-47,0.11696122368334057,3.9179526797108925e-33,4.3609023570882115e-33
123,0.15189137466822483,0.1518104296375417,0.15188550075463347,0.15188550075463347,0.6230673083067327,9.105135570851523e-56,9.105135570851204e-56,0.09457725764988,4.534366351542404e-33,4.375094599047417e-33
124,0.1473062645951467,0.14722767070179107,0.14730047561863893,0.14730047561863893,0.6991821042923734,2.0924890477666698e-47,2.0924890477666698e-47,0.10303878504188393,3.951760843432993e-33,4.422270588572008e-33
125,0.14282425485095376,0.14274796205941878,0.1428185517349764,0.1428185517349764,0.621858377530468,9.707736607429783e-56,9.707736607429542e-56,0.08872136937844226,4.191060112122236e-33,4.325303572289216e-33
126,0.138444390308239,0.1383703489657999,0.13843877388689416,0.13843877388689416,0.6463718818141844,1.963253459640743e-47,1.963253459640743e-47,0.08957458848790596,3.339902576388823e-33,3.9392429754286905e-33
127,0.13416567043866412,0.13409383129901817,0.13416014145791016,0.13416014145791016,0.6622300309243089,1.0339644861489794e-55,1.0339644861489539e-55,0.08873540874897387,4.245559914100122e-33,3.9765751394246065e-33
128,0.1299870516789785,0.12991736592481318,0.12998161079792817,0.12998161079792817,0.5948715502513685,1.8438429574011907e-47,1.8438429574011907e-47,0.0772189735591239,3.7706028339480214e-33,3.2425763051571656e-33
129,0.12590744977656063,0.1258398690410542,0.12590209756887108,0.12590209756887108,0.6351774286738769,1.1001830685208952e-55,1.100183068520822e-55,0.0800159117681402,3.5556170757430024e-33,3.557993543167035e-33
130,0.1219257421116906,0.1218602184989517,0.12192047906704052,0.12192047906704052,0.723950084983038,1.7333745483909325e-47,1.7333745483909325e-47,0.08803237591593664,3.8002215663168084e-33,3.710700375330668e-33
131,0.11804076999388838,0.11797725609834257,0.11803559651953677,0.11803559651953677,0.5612064985769227,1.1695205028603366e-55,1.169520502860289e-55,0.06604887354766126,3.3065601329750995e-33,3.7672582000076154e-33
132,0.11425134092978058,0.11418978985451274,0.11424625735220259,0.11424625735220259,0.6295363732982306,1.6310568038501948e-47,1.6310568038501948e-47,0.07176975118013505,3.8875883942609574e-33,4.4546473992254435e-33
133,0.11055623086008749,0.11049659623415009,0.11055123742668171,0.11055123742668171,0.6869954584204065,1.2420680420575315e-55,1.2420680420576275e-55,0.07591547388866336,3.6926230131077364e-33,3.33346443674512e-33
134,0.10695418636344943,0.10689642235814886,0.1069492832443126,0.1069492832443126,0.6992209175022438,1.53617864913896e-47,1.53617864913896e-47,0.07460688544742772,3.392058918910396e-33,3.8435566085096406e-33
135,0.10344392682494244,0.10338798816911458,0.10343911411470513,0.10343911411470513,0.5684797982293345,1.317926210416534e-55,1.3179262104167967e-55,0.05871085549429534,3.405882304173031e-33,3.89631356397261e-33
136,0.10002414656726195,0.09996998856155141,0.10001942428698138,0.10001942428698138,0.5753958210063925,1.4481000536334006e-47,1.4481000536334e-47,0.05744812888526718,3.2765564771424966e-33,3.343959235756715e-33
137,0.09669351694268201,0.09664109547283921,0.09668888504178674,0.09668888504178674,0.5848211385661191,1.3971963387968097e-55,1.3971963387969387e-55,0.05633298929559574,2.9710013548828026e-33,3.441582583207796e-33
138,0.09345068838402773,0.0933999599332387,0.09344614674230875,0.09344614674230875,0.5478056176882824,1.3662445401822451e-47,1.3662445401822451e-47,0.051025874079563244,3.430350480958691e-33,3.2966066391204276e-33
139,0.09029429241302321,0.09024521407328917,0.09028984084266756,0.09028984084266756,0.595105013117338,1.4799729319701133e-55,1.4799729319699225e-55,0.05354132241955284,3.665410837063262e-33,3.547211439678365e-33
140,0.08722294360450832,0.08717547308709193,0.08721858185217005,0.08721858185217005,0.6431087594496063,1.290092078061269e-47,1.2900920780612697e-47,0.05604159065797004,3.362670487752623e-33,3.284992290193838e-33
141,0.08423524150513906,0.08418933715009407,0.08423096925404215,0.08423096925404215,0.5595104350371093,1.5663542417689248e-55,1.5663542417685439e-55,0.04709627383829216,3.392952322729722e-33,2.823843172304893e-33
142,0.08132977250531317,0.08128539329011739,0.08132558937738293,0.08132558937738293,0.5472165070162361,1.2191723803242918e-47,1.2191723803242923e-47,0.04463656112465293,2.6550226589722046e-33,2.7871710640741273e-33
143,0.07850511166318312,0.07846221721049332,0.07850101722120109,0.07850101722120109,0.4821635854783996,1.6564478387369537e-55,1.656447838736677e-55,0.03777135819519049,2.9116064015203066e-33,3.3751917863174033e-33
144,0.07575982447973961,0.07571837506428808,0.07575581822951738,0.07575581822951738,0.6626568024287309,1.153059636518662e-47,1.153059636518662e-47,0.05004360924686827,2.7854015394006658e-33,3.145361658071842e-33
145,0.0730924686240669,0.07305242517871975,0.07308855001663453,0.07308855001663453,0.5624165968174561,1.7503582922088083e-55,1.7503582922088637e-55,0.04108654073123324,2.9212464514021957e-33,3.21789252107063e-33
146,0.07050159560798674,0.07046291972898504,0.07049776404179169,0.07049776404179169,0.5588914036628139,1.0913681914966527e-47,1.0913681914966524e-47,0.039282038067167825,2.6918286189864545e-33,2.9660848900414724e-33
147,0.06798575240942074,0.06794840636082645,0.06798200723253398,0.06798200723253398,0.45799240631565064,1.848184132294085e-55,1.8481841322943506e-55,0.031094889655567837,2.4617606712988093e-33,3.107431899694756e-33
148,0.06554348304391316,0.06550742976127982,0.06553982355623668,0.06553982355623668,0.5069789317074532,1.0337480949754137e-47,1.0337480949754137e-47,0.03313282444626549,2.4329421673041495e-33,2.4594731371801657e-33
149,0.06317333008386138,0.06313853317715341,0.06316975553933538,0.06316975553933538,0.5741275049853941,1.9500313807845664e-55,1.950031380784672e-55,0.03630291420233292,2.5625212721909324e-33,2.6887496389937115e-33
150,0.0608738361251089,0.06084025988089043,0.060870345733913284,0.060870345733913284,0.5425321191571343,9.798810168988338e-48,9.798810168988338e-48,0.03307529478997787,2.7639558376450826e-33,2.9457266133263968e-33
151,0.05864354520065519,0.05861115458357214,0.05864013813140303,0.05864013813140303,0.5537120002241941,2.0560136425205625e-55,2.056013642520443e-55,0.03246520538303134,2.6047002776945768e-33,2.7231927746785247e-33
152,0.056481004141337506,0.05644976479491464,0.05647767952325603,0.05647767952325603,0.49303028738976884,9.294772692583885e-48,9.294772692583885e-48,0.02770024463659051,2.5581119224246954e-33,2.4959548462033917e-33
153,0.05438476388343301,0.054354642130209775,0.05438152080852971,0.05438152080852971,0.6463457572376196,2.1662379703503795e-55,2.1662379703501665e-55,0.034990469619180876,2.2585760914388422e-33,2.3727595888546818e-33
154,0.05235338072322333,0.05232434356425098,0.05235021824843335,0.05235021824843335,0.5433650206321883,8.822731800268493e-48,8.822731800268494e-48,0.02839172829985057,2.4617915932023345e-33,2.3285737178696993e-33
155,0.050385417518650985,0.050357432632374674,0.05038233466796348,0.05038233466796348,0.5452453083999182,2.280807958133821e-55,2.28080795813365e-55,0.027370853036676922,2.0369220589087486e-33,2.3770329682175904e-33
156,0.048479444838282884,0.04845248057883133,0.04847644060484275,0.04847644060484275,0.518113277604611,8.380281670687453e-48,8.380281670687454e-48,0.025082141451384012,2.2999344475996047e-33,2.352635417579762e-33
157,0.046634042057877016,0.046608067452783376,0.04663111540605985,0.04663111540605985,0.48523385729344687,2.399837743135714e-55,2.3998377431356574e-55,0.02251386911442538,2.1198133602785137e-33,2.3238271306017705e-33
