,ell,oTT,oEE,oBB,sTT,sEE,sBB,pTT,pEE,pBB,wTT,wEE,wBB,wTT_mkb,wEE_mkb,wBB_mkb
43,43.0,9.003783130381717e-14,7.703868168677905e-34,8.746384818685198e-34,7.291873426136461e-14,6.237675837974969e-34,7.042653034236396e-34,6.988205137110215e-14,1.184495012546679e-47,9.525502185899496e-48,0.8060786916465604,0.8064461528283213,0.8064461528283213,0.8051008395358342,0.8054678549513244,0.8054678549513244
44,44.0,8.821119638588796e-14,8.369465483071058e-34,8.623880124666792e-34,7.018388353289268e-14,6.703899066530034e-34,6.888380289969388e-34,7.486304849953441e-14,8.800457051508313e-48,7.881687983772666e-48,0.7980367720236974,0.7984005671945353,0.7984005671945353,0.7970264129163228,0.7973897475021641,0.7973897475021641
45,45.0,9.152789644096113e-14,9.470451717254529e-34,8.146355458967871e-34,7.249555548915493e-14,7.512930671630903e-34,6.440136430901974e-34,6.421835641073506e-14,1.052834159722228e-47,1.25153509380181e-47,0.7898950620450437,0.7902551457142611,0.7902551457142611,0.7888524796514468,0.7892120880462743,0.7892120880462743
46,46.0,7.91282950988372e-14,1.018214481620329e-33,7.467086363630534e-34,6.20113249443462e-14,7.972277359509636e-34,5.832935971982913e-34,6.629528115926102e-14,6.785166405294633e-48,7.45432695996879e-48,0.7816582710960978,0.78201459991983,0.78201459991983,0.7805837970744061,0.7809396360855457,0.7809396360855457
47,47.0,6.935310912611646e-14,7.072063980755853e-34,6.75570386692582e-34,5.370301296495007e-14,5.46771873536525e-34,5.232184265170646e-34,4.488188926843528e-14,8.36332512345933e-48,1.33319111446447e-47,0.7733311246446465,0.7736836574331933,0.7736836574331933,0.7722251377080347,0.7725771663184274,0.7725771663184274
48,48.0,5.451906758905417e-14,5.263298479844659e-34,5.037789761504316e-34,4.152480056561872e-14,4.029020974016037e-34,3.861605859304378e-34,4.75458129829867e-14,9.656798696474696e-48,1.010486436045091e-47,0.7649183597889563,0.7652670575120837,0.7652670575120837,0.7637812847351203,0.7641294641081816,0.7641294641081816
49,49.0,6.088488808008871e-14,6.38769800331721e-34,8.08181022116574e-34,4.61316569172476e-14,4.830095360464857e-34,6.102215723858819e-34,4.683114491188264e-14,7.602209016417382e-48,1.090801479914695e-47,0.7564247208397064,0.7567695466299342,0.7567695466299342,0.7552570275052126,0.7556013209876433,0.7556013209876433
50,50.0,8.157922338532582e-14,6.573886432044918e-34,8.867709024084967e-34,6.082501730011456e-14,4.910603928870457e-34,6.631793874339821e-34,5.951163590819116e-14,1.190394462297987e-47,5.098638346659581e-48,0.7478549549413083,0.7481958740952025,0.7481958740952025,0.7466571570837232,0.7469975302062922,0.7469975302062922
51,51.0,8.04244769370345e-14,7.95625418095467e-34,7.737364385566738e-34,5.965308285811555e-14,5.89858070573553e-34,5.747102780434849e-34,5.373407964550499e-14,8.82486975565681e-48,8.743033780418784e-48,0.739213807738141,0.73955078771563,0.73955078771563,0.7379864618489655,0.7383228823252848,0.7383228823252848
52,52.0,7.499885703655875e-14,6.756754243255995e-34,6.506954622304667e-34,5.496748536778737e-14,4.950560688476616e-34,4.770536301870761e-34,5.914891235693769e-14,1.148788217426652e-47,9.233436016623361e-48,0.7305060190910879,0.7308390295128251,0.7308390295128251,0.729249723142652,0.7295821608659683,0.7295821608659683
53,53.0,6.636687145531248e-14,7.140461328383475e-34,6.465595207281877e-34,4.784407998435788e-14,5.15962312767691e-34,4.674761218961599e-34,4.84473864764704e-14,8.094700591907293e-48,9.476387282449404e-48,0.7217363188496321,0.722065331492433,0.722065331492433,0.7204517109792168,0.7207801380172486,0.7207801380172486
54,54.0,4.991810076374747e-14,4.881249698654854e-34,5.39724591784165e-34,3.570038439061357e-14,3.47949392143742e-34,3.850861589174484e-34,3.464422654586362e-14,1.127568979250378e-47,8.744792939132907e-48,0.7129094226846133,0.7132344114749918,0.7132344114749918,0.7115971798191718,0.7119215704070186,0.7119215704070186
55,55.0,6.371115247746869e-14,5.939335260676001e-34,5.799293044294021e-34,4.477258256505223e-14,4.176495445709446e-34,4.075328344024874e-34,4.614217176392577e-14,6.708713139428959e-48,1.031634597465696e-47,0.7040300279865936,0.7043509689924285,0.7043509689924285,0.7026908644115332,0.7030111949426898,0.7030111949426898
56,56.0,4.510027759805647e-14,5.349163342219997e-34,5.142859433035395e-34,3.134188478397214e-14,3.716430993089332e-34,3.58127141040385e-34,3.080840708850557e-14,7.012781215770958e-48,7.109688969101431e-48,0.6951028098346176,0.6954196812549815,0.6954196812549815,0.6937374757102026,0.6940537247257119,0.6940537247257119
57,57.0,6.100877683032536e-14,6.84639543861773e-34,6.146221035892532e-34,4.186939569895992e-14,4.698971865985815e-34,4.221248119768762e-34,3.817612284470596e-14,8.971665807490577e-48,7.400426152367271e-48,0.686132417039983,0.686445199193168,0.686445199193168,0.6847416968689793,0.6850538450447591,0.6850538450447591
58,58.0,5.697783141428245e-14,6.494167202328627e-34,5.195472849463251e-34,3.882269537977026e-14,4.402248262890077e-34,3.534284169237797e-34,3.877864087408107e-14,9.178961505304152e-48,8.034628162206337e-48,0.6771234682694625,0.677432143579239,0.677432143579239,0.6757081793197175,0.6760162094520995,0.6760162094520995
59,59.0,5.087302257616267e-14,5.636629460407669e-34,4.831899148768358e-34,3.409871018972552e-14,3.789562434853113e-34,3.239025947008347e-34,3.326422280906253e-14,6.929779047542181e-48,8.752172772590964e-48,0.6680805482522351,0.6683851012323798,0.6683851012323798,0.6666415389379456,0.6669454359274675,0.6669454359274675
60,60.0,5.368646330614045e-14,5.456064874611918e-34,5.287964862929454e-34,3.544689719936757e-14,3.613244414150102e-34,3.486085381772618e-34,3.433139993210949e-14,9.126491575281249e-48,9.193716834637569e-48,0.659008204074595,0.6593086213117318,0.6593086213117318,0.6575463523000491,0.6578461031335381,0.6578461031335381
61,61.0,5.088994491364946e-14,3.615874025216826e-34,4.156476411398811e-34,3.299347501461851e-14,2.352195605095644e-34,2.706342253339386e-34,3.072983308166896e-14,8.561356741034418e-48,5.435604045250226e-48,0.6499109415663239,0.6502072117011161,0.6502072117011161,0.6484271530359533,0.6487227467669495,0.6487227467669495
62,62.0,3.341894908507424e-14,4.080799490750229e-34,3.964229127360288e-34,2.144142422442581e-14,2.625405906777563e-34,2.544294516516121e-34,2.201082909787062e-14,4.51568873107802e-48,1.088648884982368e-47,0.6407932217824001,0.6410853354891394,0.6410853354891394,0.6392884282809954,0.6395798560085567,0.6395798560085567
