,ell,oTT,oEE,oBB,sTT,sEE,sBB,pTT,pEE,pBB,wTT,wEE,wBB,wTT_mkb,wEE_mkb,wBB_mkb
66,66.0,3.810244115101386e-14,3.896758676047267e-34,4.47427504016445e-34,2.303697167734603e-14,2.356897298947877e-34,2.706537898410028e-34,2.230340154306956e-14,6.122166215886669e-22,6.713293368598898e-22,0.6042052352648907,0.6044806698745353,0.6044806698745353,0.6026261997962902,0.6029009145826157,0.6029009145826157
67,67.0,3.163830854657823e-14,4.268269272482663e-34,3.81980021251419e-34,1.876138790484643e-14,2.533265195373497e-34,2.267394830819435e-34,1.899236613012268e-14,1.039748230153349e-21,1.005729704387047e-21,0.5950503442488059,0.5953216054854207,0.5953216054854207,0.5934552921452312,0.5937258262571409,0.5937258262571409
68,68.0,5.005469081772603e-14,3.717553421575315e-34,5.33284082122194e-34,2.933691193935553e-14,2.181204497672994e-34,3.122514695179624e-34,2.978104312906128e-14,4.433680076239732e-22,4.48373167036086e-22,0.5859006378392717,0.5861677280663252,0.5861677280663252,0.5842906200689042,0.5845569763489639,0.5845569763489639
69,69.0,4.145010354299043e-14,4.490035439273236e-34,5.051293892898942e-34,2.387728131897657e-14,2.591259185928935e-34,2.920011598334086e-34,2.301386835052948e-14,6.070440093874699e-22,9.44944164943436e-22,0.5767601738434691,0.5770230972742327,0.5770230972742327,0.575136254905569,0.5753984380523153,0.5753984380523153
70,70.0,4.793669658053511e-14,3.655371285128631e-34,3.955673175265457e-34,2.723613421255251e-14,2.0675560769922e-34,2.248927582647495e-34,2.727850146040664e-14,8.17421094406119e-22,9.990065125994553e-22,0.5676329409540533,0.5678917036200942,0.5678917036200942,0.5659961970591156,0.5662542135947204,0.5662542135947204
71,71.0,3.701669442797925e-14,2.879072039655687e-34,3.931299620272356e-34,2.07336917998738e-14,1.60896299673782e-34,2.191438467077e-34,1.915553380998172e-14,7.1535577207806e-22,5.410287755615471e-22,0.5585228562205924,0.5587774659391151,0.5587774659391151,0.5568743734749202,0.5571282317117028,0.5571282317117028
72,72.0,3.530243297260195e-14,4.107437304376469e-34,3.856447711377374e-34,1.926514703390456e-14,2.256753531579489e-34,2.117381428643604e-34,1.856728595272846e-14,5.110167298208528e-22,8.306104751228094e-22,0.5494337626417058,0.5496842289817938,0.5496842289817938,0.5477746352399909,0.5480243452458375,0.5480243452458375
73,73.0,3.345993196395957e-14,3.254738003750664e-34,3.820326798488873e-34,1.804747602283111e-14,1.753621773260375e-34,2.062417286061865e-34,1.783564584773654e-14,6.877279325626829e-22,7.731771525016777e-22,0.5403694268792524,0.5406157611270698,0.5406157611270698,0.5387007553086888,0.5389463288714347,0.5389463288714347
74,74.0,4.154331269158341e-14,4.268596232859957e-34,5.239292597387454e-34,2.205038084108021e-14,2.262464923405744e-34,2.771989698310878e-34,2.311913623623119e-14,8.033984400454425e-22,8.779146744300793e-22,0.5313335370957138,0.5315757522187207,0.5315757522187207,0.5296564263550696,0.5298978769459022,0.5298978769459022
75,75.0,4.686396310929393e-14,4.187875818707033e-34,3.998976218122292e-34,2.446376891439744e-14,2.194356879609091e-34,2.096117408726908e-34,2.373825375061564e-14,1.080419143629723e-21,7.557656854581125e-22,0.522329700915699,0.5225678115259363,0.5225678115259363,0.5206452587526998,0.5208826014886413,0.5208826014886413
