,ell,oTT,oEE,oBB,sTT,sEE,sBB,pTT,pEE,pBB,wTT,wEE,wBB,wTT_mkb,wEE_mkb,wBB_mkb
20,20.0,3.374420840421065e-13,1.692899559567479e-18,-7.884896658397299e-22,3.220770709234071e-13,1.61311826031513e-18,2.014743893357411e-22,2.69627953146386e-13,1.263836520766763e-18,-1.650182000429489e-19,0.9532723129989324,0.9537068742574107,0.9537068742574107,0.9530038627788805,0.9534383016609258,0.9534383016609258
21,21.0,1.519889218949676e-13,2.239529631800476e-18,-2.837260034332462e-23,1.443676568042662e-13,2.130683486899294e-18,-9.828897585814654e-24,1.488362772393251e-13,1.963279027241335e-18,1.548945622559749e-20,0.9487213574049238,0.9491538440526499,0.9491538440526499,0.948427839294268,0.9488601921380455,0.9488601921380455
22,22.0,1.721776729976431e-13,1.373792726936338e-18,1.616127545620609e-22,1.624099331438521e-13,1.294159938687343e-18,-7.465617623352585e-23,1.632106154527896e-13,1.356541729346251e-18,3.286205302695781e-20,0.9439769908146188,0.9444073146827405,0.9444073146827405,0.9436575455957975,0.94408772384077,0.94408772384077
23,23.0,2.296427337428548e-13,2.507639568380933e-18,3.573153817176432e-24,2.156168880629488e-13,2.360427294876727e-18,1.874753700868637e-23,2.142739824595029e-13,2.536362994711261e-18,-2.660806337568908e-20,0.9390423370723665,0.9394704114160752,0.9394704114160752,0.9386961488412509,0.9391240653706692,0.9391240653706692
24,24.0,1.661318453314941e-13,2.211787023328398e-18,9.95474284249585e-23,1.552887895447408e-13,2.073850996001361e-18,2.001853334734765e-23,1.743483529240341e-13,2.032970238732032e-18,-7.495912267928932e-21,0.9339206337849787,0.9343463733353696,0.9343463733353696,0.9335469311869924,0.9339725003803208,0.9339725003803208
25,25.0,1.639974203180461e-13,2.986300982968042e-18,-1.349466416343777e-23,1.52543782768771e-13,2.772994719720663e-18,-3.264656803312915e-23,1.489837449159392e-13,2.617392334173661e-18,7.868746601580402e-21,0.9286152287841654,0.929038549798486,0.929038549798486,0.9282132861620686,0.9286364239457537,0.9286364239457537
26,26.0,1.8723772550864e-13,2.460886441274965e-18,-8.133891622316847e-23,1.728743136150492e-13,2.268560086831577e-18,7.012039402063724e-24,1.622020894902031e-13,2.417007125144703e-18,-2.397401764977436e-20,0.9231295764826376,0.9235503967928728,0.9235503967928728,0.9226987149340448,0.9231193388305855,0.9231193388305855
27,27.0,1.000330958072667e-13,2.34652445543677e-18,8.159067399853428e-24,9.178602602221893e-14,2.153230853290541e-18,-9.35423975337816e-24,9.765251480566484e-14,2.519364736982362e-18,-1.086944892020305e-20,0.9174672341294182,0.9178854731891697,0.9178854731891697,0.9170068224723551,0.9174248516476211,0.9174248516476211
28,28.0,9.095142811087457e-14,3.565342633029604e-18,2.277420843470239e-22,8.277835263348958e-14,3.251060260748525e-18,-5.346028456236538e-23,9.054202540458625e-14,2.989173780743304e-18,-2.531531166512971e-21,0.9116318579700416,0.9120474368996572,0.9120474368996572,0.9111413136150631,0.911556668923821,0.911556668923821
29,29.0,2.25978524311926e-13,2.443724795341748e-18,9.29201070836296e-25,2.045237652206916e-13,2.215554684382743e-18,-7.819653040879596e-24,1.954758885102889e-13,2.199552421570919e-18,-2.774216998947031e-21,0.9056271993174368,0.9060400409473478,0.9060400409473478,0.9051059890450326,0.9055185930746391,0.9055185930746391
30,30.0,1.187807337616075e-13,3.618728722383812e-18,1.148399628323094e-22,1.069560214978909e-13,3.254362249857404e-18,1.754752055568217e-23,1.068164339670871e-13,3.189510753431132e-18,8.501429750705659e-21,0.8994571005393939,0.8998671294516236,0.8998671294516236,0.8989047411816562,0.8993145182938762,0.8993145182938762
31,31.0,1.080195051724882e-13,3.020306011566784e-18,-2.633072919554959e-23,9.658116791425937e-14,2.705364601968485e-18,-9.36054181698085e-24,1.03814483940298e-13,2.620836559696721e-18,1.374603953567811e-21,0.8931254909686153,0.893532633536423,0.893532633536423,0.8925415499943478,0.8929484263652658,0.8929484263652658
