,ell,oTT,oEE,oBB,sTT,sEE,sBB,pTT,pEE,pBB,wTT,wEE,wBB,wTT_mkb,wEE_mkb,wBB_mkb
0,0.0,2.89311326697157e-11,0.0,0.0,2.89295060775274e-11,0.0,0.0,1.819741659786218e-11,0.0,0.0,1.0,1.0004558626664728,1.0004558626664728,1.0,1.0004558626664728,1.0004558626664728
1,1.0,1.641506380027995e-11,0.0,0.0,1.640266476017079e-11,0.0,0.0,1.619704832903201e-11,0.0,0.0,0.9997721465662103,1.000227905362809,1.000227905362809,0.9997707891864632,1.0002265473642833,1.0002265473642833
2,2.0,5.124182071374974e-12,1.643265184056607e-31,2.102607089168108e-31,5.117990934777342e-12,1.642216688850875e-31,2.101874923804522e-31,8.287154350269971e-12,4.63517140183216e-48,-9.982093043015473e-51,0.9993165954383637,0.9997721465662107,0.9997721465662107,0.9993125256337563,0.9997680749063312,0.9997680749063312
3,3.0,5.150600307363549e-12,1.951398293701435e-32,4.300872602043445e-32,5.141744768595304e-12,1.949212811349936e-32,4.296095989040024e-32,4.564807076810357e-12,7.285967716081498e-48,1.770077791885173e-47,0.9986336579185221,0.9990888977206502,0.9990888977206502,0.9986255253083783,0.9990807614031532,0.9990807614031532
4,4.0,4.777269920311005e-12,2.677408739477171e-32,3.773269054010997e-32,4.768597629233358e-12,2.672968373118394e-32,3.762720637491056e-32,4.129195832648327e-12,2.196610567994287e-47,1.13688163283735e-47,0.997723800516557,0.9981786255486637,0.9981786255486637,0.9977102617048066,0.9981650805650747,0.9981650805650747
5,5.0,1.755291244738279e-12,1.146060021510354e-32,3.619007650936362e-32,1.747713232587753e-12,1.142117777599964e-32,3.608031684290149e-32,1.919887566628097e-12,1.519703988568754e-47,3.676810735983654e-48,0.9965876444190725,0.9970419515200312,0.9970419515200312,0.9965673652999968,0.9970216631564621,0.9970216631564621
6,6.0,8.990008053015141e-13,3.234536851855157e-32,3.895435265041989e-32,8.956522280039837e-13,3.221518387166411e-32,3.87950341652583e-32,1.399618589813206e-12,1.250607192336133e-47,-4.125944781451377e-48,0.9952259647826217,0.9956796511446704,0.9956796511446704,0.9951976228274124,0.9956512962694218,0.9956512962694218
7,7.0,1.373865655436949e-12,1.220352075040844e-32,1.248920064072996e-32,1.366550267169967e-12,1.212560198396102e-32,1.24196819296344e-32,1.284224752909615e-12,3.336822877199241e-47,1.562280770629952e-48,0.9936396898523424,0.9940926530908715,0.9940926530908715,0.9936019763717789,0.9940549224181403,0.9940549224181403
8,8.0,1.192164757104978e-12,7.299964473003245e-33,8.648367313116756e-33,1.181521099229061e-12,7.254602083818506e-33,8.59783088254258e-33,1.312837605032166e-12,1.678453720584242e-47,1.027264976658622e-47,0.9918298999074117,0.9922820381302708,0.9922820381302708,0.9917815222860118,0.9922336384553193,0.9922336384553193
9,9.0,4.077946377009434e-13,8.354216576047869e-33,2.68882600643957e-33,4.02881488835877e-13,8.257602629901144e-33,2.652162414899344e-33,3.741878679680648e-13,4.772119248865394e-48,8.111556158083575e-48,0.9897978260349987,0.9902490379112439,0.9902490379112439,0.9897375099320633,0.9901886943124492,0.9901886943124492
10,10.0,7.253966401243245e-13,6.758342268351993e-33,2.672861385040215e-33,7.159192271197504e-13,6.677117239370176e-33,2.642386529950523e-33,6.652990053944725e-13,8.130142348609213e-48,1.172539032950266e-47,0.9875448487346649,0.9879950335626705,0.9879950335626705,0.9874713402477263,0.987921491565957,0.987921491565957
11,11.0,2.306571766562437e-13,7.680060035385069e-33,1.025289628629162e-32,2.27507845007373e-13,7.577917119418752e-33,1.009342287144253e-32,2.297074533566854e-13,1.493724327657845e-47,2.1211107726172e-47,0.9850724963554232,0.9855215541302806,0.9855215541302806,0.984984564141706,0.9854335818315502,0.9854335818315502
12,12.0,7.67616157258005e-13,3.926549522348281e-33,4.00303234130698e-33,7.539967298310509e-13,3.858880712768946e-33,3.93875809595615e-33,7.486785082224832e-13,1.193844413425957e-47,4.04526750356886e-48,0.9823824433679357,0.9828302748480653,0.9828302748480653,0.9822788807195298,0.9827266649893144,0.9827266649893144
13,13.0,4.528838625759896e-13,4.95615524415264e-33,3.884805231044844e-33,4.439785170362602e-13,4.851088561827152e-33,3.805238655323081e-33,4.493713124419403e-13,7.108759996450598e-48,1.216908640512613e-47,0.9794765084745826,0.9799230152474832,0.9799230152474832,0.9793561353431517,0.9798025872424356,0.9798025872424356
14,14.0,4.319015030607988e-13,3.507876639032119e-33,2.91931136750611e-33,4.211080443651603e-13,3.42134622688572e-33,2.853494602312456e-33,4.290849456310324e-13,7.71886134765547e-48,1.81881513098656e-47,0.9763566525603911,0.9768017371074557,0.9768017371074557,0.9762183175273673,0.9766633390126548,0.9766633390126548
15,15.0,4.788551279253149e-13,5.330491272236916e-33,3.538755383400707e-33,4.6691947798787e-13,5.197411310056748e-33,3.441319817619744e-33,4.64040819863473e-13,4.583570001511858e-48,2.227988288861311e-47,0.9730249764880508,0.9734685422483772,0.9734685422483772,0.9728675586763947,0.9733110526758177,0.9733110526758177
16,16.0,2.620090872075796e-13,4.058089936162736e-33,2.920511641701959e-33,2.543904625550979e-13,3.945266918145259e-33,2.826152390144945e-33,2.484388123024784e-13,-1.011273594646944e-48,9.164898954539522e-48,0.969483718740493,0.96992567017362,0.96992567017362,0.969306129664246,0.969748000141143,0.969748000141143
17,17.0,2.866219047711575e-13,2.994524929126521e-33,3.56001749503487e-33,2.765577290883747e-13,2.896705899229513e-33,3.444789905658175e-33,2.623505689392421e-13,4.29541863146951e-48,2.213811443038194e-48,0.9657352529147302,0.9661754955622305,0.9661754955622305,0.9655364382627394,0.9659765902780625,0.9659765902780625
18,18.0,1.843220535201975e-13,2.03971228341135e-33,1.864911202819688e-33,1.771497757638261e-13,1.962370671118796e-33,1.793725329955098e-33,2.012814656510564e-13,8.961023928287604e-48,9.920787189448754e-48,0.9617820850708891,0.9622205256167552,0.9622205256167552,0.9615610264212462,0.9619993661947268,0.9619993661947268
19,19.0,1.067709307069675e-13,2.43421913887376e-33,2.393116690842761e-33,1.023760456844009e-13,2.332637227041254e-33,2.291472292015007e-33,1.350905494219841e-13,1.65074896781066e-47,9.168130097353717e-48,0.9576268509405764,0.9580633972703321,0.9580633972703321,0.957382567402483,0.9578190023724935,0.9578190023724935
20,20.0,3.374420840421065e-13,1.554079801446481e-33,1.46221197341093e-33,3.220770709234074e-13,1.483297737673583e-33,1.396605598612233e-33,2.696279531463857e-13,1.423091425104454e-47,4.787314409006512e-48,0.9532723129989324,0.9537068742574107,0.9537068742574107,0.9530038627788805,0.9534383016609258,0.9534383016609258
21,21.0,1.519889218949675e-13,2.481628126478805e-33,1.959108329140663e-33,1.443676568042665e-13,2.360487925617666e-33,1.858594845923124e-33,1.488362772393249e-13,4.87951304494902e-48,1.381202809278219e-47,0.9487213574049238,0.9491538440526499,0.9491538440526499,0.948427839294268,0.9488601921380455,0.9488601921380455
22,22.0,1.721776729976432e-13,2.402518797717884e-33,2.092157448849332e-33,1.624099331438523e-13,2.271392607899634e-33,1.970864020570659e-33,1.632106154527897e-13,1.105338284651832e-47,8.841434215776198e-48,0.9439769908146188,0.9444073146827405,0.9444073146827405,0.9436575455957975,0.94408772384077,0.94408772384077
